Timestamp,MarkerID,X,Y,Z
1753076313.004003,0,-0.041716063325309936,0.27585030278481165,1.6876084638735966
1753076313.0356853,0,-0.0608405254735063,0.26570900054278734,1.702558992433249
1753076313.0657759,0,-0.06691701044018009,0.26829066045428873,1.7007242927331456
1753076313.0986493,0,-0.0522732156548553,0.26176047491953613,1.6945261921999009
1753076313.130175,0,-0.04754385118755186,0.2473467125614011,1.650285670311113
1753076313.1627724,0,-0.04169002102543702,0.23793108397448173,1.5881318890083007
1753076313.1953855,0,-0.039183744338051545,0.2325221542282508,1.537779743226979
1753076313.228595,0,-0.04668080497857787,0.23424087866757679,1.5489012611898283
1753076313.2746317,0,-0.049241035749639964,0.22760947201673193,1.5480386089075455
1753076313.307963,0,-0.04891790834266498,0.21944091792989828,1.53675651124067
1753076313.339342,0,-0.05062348355548476,0.21654482607997336,1.5398484653629496
1753076313.3710158,0,-0.05079636665911398,0.212134320777439,1.5554218840627352
1753076313.4037702,0,-0.05296107726983804,0.20625945996376352,1.571123375901875
1753076313.4355676,0,-0.058441405785758196,0.1867330855679251,1.5825381584632479
1753076313.465916,0,-0.0588457091001599,0.17188402470370648,1.5547236607150352
1753076313.4986422,0,-0.0612897589376829,0.16513396840917854,1.558096087456803
1753076313.5291457,0,-0.06376975129784965,0.1545765962386267,1.5515771560597427
1753076313.5610652,0,-0.06624284716999095,0.14635145800067842,1.550707377269779
1753076313.59523,0,-0.06675250949916123,0.13796041416457033,1.5479489436440852
1753076313.6268873,0,-0.06863914393341336,0.13151497663891407,1.5556064603839825
1753076313.674635,0,-0.06873280239941819,0.12322009518152545,1.5567040110806787
1753076313.706984,0,-0.06725038575857638,0.11935484496232018,1.567438986858
1753076313.7367537,0,-0.06746875751552697,0.11587242632143141,1.5770211039044952
1753076313.7716186,0,-0.06664547532955702,0.1104024048000651,1.5934273361060352
1753076313.8016317,0,-0.06634761586681433,0.10597155507457152,1.6208343220827488
1753076313.834444,0,-0.06583929373431958,0.10116309042345056,1.6353392632666237
1753076313.8675485,0,-0.06604782845437927,0.09816845386286835,1.6355320817626635
1753076313.899676,0,-0.06461928335300039,0.09636972209003067,1.641653581656346
1753076313.9309542,0,-0.06461928335300039,0.09636972209003067,1.641653581656346
1753076313.9612792,0,-0.06438792445141704,0.09663146409595116,1.646555539524472
1753076313.9937644,0,-0.06274773283312099,0.09577243655311628,1.6430272172010547
1753076314.0256457,0,-0.061791001729811564,0.09718371107956253,1.6541935565405392
1753076314.0746374,0,-0.06341553348306925,0.09878839785379377,1.6679631068465914
1753076314.1069775,0,-0.06528954901973391,0.10046233727610981,1.6667268575272751
1753076314.1387677,0,-0.06834194207899043,0.10280128673675658,1.6770643815549884
1753076314.169229,0,-0.06965553269010258,0.10461479761215528,1.6820659225376429
1753076314.2029147,0,-0.06699831464525181,0.10480310779416689,1.6832236010702049
1753076314.235029,0,-0.06314486668191588,0.10599915569250241,1.6777258214214281
1753076314.2677708,0,-0.06491336155322058,0.10930002872564601,1.6716877411687514
1753076314.3005204,0,-0.06713730421378336,0.11154838488077815,1.6783150826349447
1753076314.3319755,0,-0.06657469515261408,0.11215847649470757,1.68180469611598
1753076314.3610108,0,-0.06636761232508864,0.11199739063619996,1.669271956676966
1753076314.3947084,0,-0.06867867978882652,0.11303338309130748,1.6721244215228173
1753076314.4268274,0,-0.06944524678211886,0.11308545689402624,1.6663895550024481
1753076314.4757526,0,-0.06944524678211886,0.11308545689402624,1.6663895550024481
1753076314.507302,0,-0.07177522604918506,0.11619839776003996,1.6595609702758467
1753076314.5393083,0,-0.07237692115524325,0.11683115797639615,1.6598765327671503
1753076314.5687962,0,-0.07415673765723499,0.11707429403059416,1.665266945172964
1753076314.6017706,0,-0.07534330626592499,0.11629332285879616,1.6623866742137496
1753076314.6327124,0,-0.07977271490388757,0.11701270605309674,1.6733283637639917
1753076314.667261,0,-0.07939180232372442,0.117978167439807,1.6766407089730995
1753076314.6996474,0,-0.07987475620204404,0.11847417420624981,1.677292325721002
1753076314.728698,0,-0.08115782607142132,0.11917594911955039,1.6712495191687504
1753076314.7620716,0,-0.08171654169168532,0.11972515709280915,1.6765764475019633
1753076314.7934828,0,-0.0796254777540416,0.11972217151117485,1.6765275431829894
1753076314.8277109,0,-0.0796254777540416,0.11972217151117485,1.6765275431829894
1753076314.8751252,0,-0.08139571968528357,0.12011328578737278,1.6647122395613407
1753076314.9068904,0,-0.08135819328713262,0.11898994010876757,1.654297257723943
1753076314.939201,0,-0.08070511043471303,0.11914879124094074,1.6450142674818746
1753076314.969303,0,-0.08012222605704945,0.11982471132326697,1.642391141978812
1753076315.0035973,0,-0.07921695208495369,0.12110400050013699,1.6422620227430105
1753076315.035061,0,-0.07875923912464054,0.12194920860868819,1.637227694071204
1753076315.066695,0,-0.07982463287271094,0.12378575234382516,1.6428253243451554
1753076315.0997026,0,-0.08171746834064496,0.12494259436270783,1.647992319555894
1753076315.132018,0,-0.08112245443032173,0.12412082572713734,1.6517371205416114
1753076315.1627686,0,-0.0831869194172619,0.12412288755747815,1.6518420085579613
1753076315.1933317,0,-0.08622995490155283,0.12505048425957943,1.6508735193465902
1753076315.2265413,0,-0.0872684603467635,0.12488683178263255,1.641952667429236
1753076315.2748723,0,-0.08773923592366169,0.1259519736429198,1.644108543454947
1753076315.3070178,0,-0.08984846756354864,0.1272351080866391,1.6532864047730402
1753076315.338819,0,-0.09018586027253647,0.1281377381188747,1.6577115224118057
1753076315.36883,0,-0.08938005016486965,0.12722462875900048,1.6572476736779969
1753076315.4035044,0,-0.09018586027253647,0.1281377381188747,1.6577115224118057
1753076315.4327948,0,-0.09064901185796594,0.12822479560564357,1.6541393866646932
1753076315.73674,0,-0.08190903879723921,0.1280379056202127,1.628020916076517
1753076315.7688756,0,-0.0833149521485655,0.1265988172584375,1.6228570183229485
1753076315.8036335,0,-0.0830334558853146,0.13059554197507786,1.6127749192713279
1753076315.8353658,0,-0.08530291070737786,0.13142917702084922,1.615116006638003
1753076315.8676152,0,-0.08431012413144347,0.13262022462721476,1.6027114192538143
1753076315.9626474,0,-0.08953374026243799,0.11915809722394145,1.598758743480041
1753076315.9957137,0,-0.09240154673595072,0.118425921597186,1.615976804018331
1753076316.0268302,0,-0.0906080903835585,0.11842969525032787,1.6166713639123904
1753076316.0600355,0,-0.08976153341569444,0.11833975438119652,1.6104123180418608
1753076316.1070738,0,-0.08917510201367407,0.11864900897187214,1.6106801527107268
1753076316.1367524,0,-0.08808576895303094,0.11959893524137577,1.6135298368652364
1753076316.1710799,0,-0.08699808318391168,0.11844121858181415,1.6124201491447085
1753076316.2054207,0,-0.08600611212137806,0.11772440456583262,1.6073527474357432
1753076316.2330108,0,-0.08647328143007504,0.11646743779186543,1.614907308058683
1753076316.2679894,0,-0.08497567653314489,0.11770745146480747,1.6206679020498487
1753076316.2996907,0,-0.08240470736008779,0.11655484262680961,1.6136510018867238
1753076316.332219,0,-0.08204977778415064,0.11672124528615997,1.6173684297852553
1753076316.3613598,0,-0.08118642878240642,0.11754132228475221,1.6346178525936326
1753076316.4569771,0,-0.047708652404467054,0.10669455394591415,1.6304371947915737
1753076316.5076568,0,-0.049194948074456325,0.1076776320063802,1.619208998632013
1753076316.5367022,0,-0.04728382962590515,0.10752955302660915,1.6287487057635703
1753076316.571642,0,-0.04752718809825918,0.1079142433300145,1.6254166938173007
1753076316.601652,0,-0.05160862082518618,0.10872029377362553,1.6255651454570859
1753076316.6349976,0,-0.0487935118518368,0.10858062178685722,1.6296402152773688
1753076316.666882,0,-0.048532699487959075,0.10775379286412674,1.6232158134283505
1753076316.6999269,0,-0.05378951396222633,0.10864346395861954,1.6297647085610794
1753076316.731398,0,-0.058209207712263934,0.10759777745481591,1.6245987226697025
1753076316.7607458,0,-0.06256887298813081,0.10677995347941498,1.6227115907662322
1753076316.793733,0,-0.06597624433314596,0.10657312764994906,1.63447636761388
1753076316.82824,0,-0.06526355789034972,0.10449271121299045,1.6239163676623762
1753076316.8589513,0,-0.06492779554480889,0.10349611272313573,1.629072527351686
1753076316.907039,0,-0.06504146742141603,0.10359248341498774,1.6408309307760105
1753076316.9384146,0,-0.06430873378524166,0.1029677019943477,1.6417524937674266
1753076316.9715793,0,-0.06416518677881222,0.10446568661180115,1.6449586520720159
1753076317.0009305,0,-0.06255162774724628,0.10354109819853984,1.635625175984756
1753076317.033257,0,-0.06033309060823235,0.1015907148371851,1.6314384231889725
1753076317.0668178,0,-0.059453663147881586,0.10142270404739724,1.628753410545991
1753076317.0986385,0,-0.059890540854972925,0.10260701822671286,1.6354526328649177
1753076317.131961,0,-0.05745765187850692,0.10141568283446253,1.6397215908611789
1753076317.1607378,0,-0.05755917796357732,0.10134984202547875,1.6434439645178682
1753076317.1948555,0,-0.05781486624089961,0.09956876280520008,1.6418845272358091
1753076317.2251422,0,-0.05871735669532852,0.09811948186031784,1.6521051681037695
1753076317.258941,0,-0.059083240179395494,0.09730169667920831,1.6564135149582584
1753076317.3051658,0,-0.05730313649145275,0.09633891061626122,1.6489630136546194
1753076317.3406038,0,-0.05597545123383365,0.0963482368016001,1.6455411648758926
1753076317.3714,0,-0.05321183818045625,0.09449828703268431,1.6314112268712064
1753076317.4009657,0,-0.051131178441886485,0.09452574632087574,1.6252108685485247
1753076317.4326627,0,-0.04945117499307213,0.09391710696430355,1.616298112367918
1753076317.4665167,0,-0.04759359134604488,0.09457898051669146,1.6088715364614274
1753076317.5005035,0,-0.0475630396737915,0.0947639118766809,1.6070465644604375
1753076317.530762,0,-0.046189984097457275,0.09671836968275199,1.6059802002126986
1753076317.5608845,0,-0.04471415262270629,0.09657058922643685,1.5975679413755701
1753076317.5949934,0,-0.04283671729867134,0.09850827629565115,1.586994205664991
1753076317.625125,0,-0.0402671653583466,0.10069200246523012,1.5805744490773261
1753076317.6584144,0,-0.038889382148259925,0.1026431870569541,1.565296620099261
1753076317.7070606,0,-0.037410571527042,0.10466273228087974,1.5606453443764046
1753076317.7366693,0,-0.034153477168551105,0.10654900779752759,1.5457077774512198
1753076317.7711275,0,-0.031137889234631427,0.10820772886717585,1.5294614288592627
1753076317.8010492,0,-0.028288733937049556,0.11115360180133575,1.5213266507364893
1753076317.8327405,0,-0.027075429656397344,0.11293612805838851,1.5071754591799797
1753076317.8678522,0,-0.024699747996090454,0.11472070352236007,1.5016766271563762
1753076317.8990333,0,-0.0234240198386857,0.11471914997440727,1.49384594544499
1753076317.9314137,0,-0.022659936027860678,0.11470198919647284,1.4889134758804639
1753076317.960838,0,-0.021328039804721692,0.11464837258364441,1.478664126751226
1753076317.9953804,0,-0.021415277049741856,0.11466385554068112,1.4875605225266733
1753076318.0256362,0,-0.02035480222619264,0.11058359970743716,1.4713967730464759
1753076318.0583777,0,-0.020496420690752953,0.10776711329938804,1.4659184279643183
1753076318.1070259,0,-0.01953664031067299,0.10087623367980281,1.450513283304112
1753076318.1389735,0,-0.018406553364430228,0.09488072733141956,1.4367309942243218
1753076318.1686504,0,-0.017351424718191143,0.08773355546942135,1.4241062803600377
1753076318.2028234,0,-0.01568364103509906,0.07888937619336471,1.403357611745333
1753076318.23337,0,-0.014917470224181969,0.07075064596847352,1.3878160235336923
1753076318.2678835,0,-0.014880417426026945,0.06234736183305062,1.3812725152367098
1753076318.2992117,0,-0.014478100903192572,0.05339002744011298,1.3659098596293446
1753076318.331971,0,-0.01376977853875951,0.04437401098174892,1.356898361196911
1753076318.3610427,0,-0.013491609390810054,0.03555342735660738,1.3390805724718315
1753076318.395575,0,-0.012390150807429449,0.026936360840294132,1.317730655303983
1753076318.4256148,0,-0.011469454977810786,0.01838421762729348,1.3054237212298885
1753076318.459023,0,-0.011797934539276855,0.012714226674566325,1.296740375825578
1753076318.507073,0,-0.011825418929143945,0.008611516895479107,1.2774325824577728
1753076318.5387173,0,-0.011611940998521593,0.005338720386918316,1.2574557858392998
1753076318.568747,0,-0.012281335832067752,0.004300019782315159,1.2462091106056004
1753076318.6009088,0,-0.013627193340446464,0.003720200678735812,1.233771126455029
1753076318.633298,0,-0.015003696121495057,0.0026891681784770058,1.2186082841050472
1753076318.6668556,0,-0.016544974416402444,0.004020053144175031,1.207418990494673
1753076318.698673,0,-0.019165233093163692,0.0034272073252834302,1.196163149154059
1753076318.7287583,0,-0.021415540073221828,0.004434477517539381,1.1875611518511533
1753076318.7609499,0,-0.023785774682838982,0.006010894543912095,1.1845610517688987
1753076318.7928271,0,-0.025195029514655173,0.0071196022450467945,1.181498578599156
1753076318.826491,0,-0.028849388561424546,0.008367060179333837,1.1947518725417279
1753076318.8583965,0,-0.03089909543943016,0.01014246869994806,1.1992246979514976
1753076318.9070222,0,-0.033824297576920744,0.013022999479537672,1.212865596539953
1753076318.939824,0,-0.035072721841452124,0.01599116832750724,1.2244272388145319
1753076318.9687593,0,-0.03724540867733124,0.018008634826515112,1.2424817954928384
1753076319.0034778,0,-0.03988521812349264,0.01982668157064634,1.2607045760049909
1753076319.0329344,0,-0.04291605401487004,0.022912772103408398,1.2870264359649362
1753076319.066946,0,-0.04665752846866497,0.024704214663958602,1.311064795709749
1753076319.0999043,0,-0.05056515608671074,0.028056678270870303,1.3409660362416393
1753076319.13204,0,-0.05383369200192347,0.03042466453758235,1.3599069030454385
1753076319.1608584,0,-0.059892014683677504,0.03346053440054646,1.393237672909713
1753076319.1931117,0,-0.06567154500693298,0.03757813159860934,1.427526002077887
1753076319.2251391,0,-0.07213054980463544,0.040868619531064306,1.4543426935183377
1753076319.2592556,0,-0.07579059470785382,0.04490903438367042,1.471930895030227
1753076319.3070202,0,-0.0825721937637152,0.048834826236674705,1.5106859834078454
1753076319.3387766,0,-0.08765137918498443,0.05127258030810612,1.5282308433737333
1753076319.3687532,0,-0.0934363647624879,0.05409116006204807,1.553896347105928
1753076319.4029949,0,-0.09925871058033577,0.055616087001200534,1.5692749081299806
1753076319.4336598,0,-0.10339763212316462,0.05687187979840597,1.5819774303957674
1753076319.4672174,0,-0.10757768689787255,0.05605309390076896,1.5846668305285903
1753076319.498676,0,-0.11172055328264924,0.05548848903482461,1.5866511020463485
1753076319.5320032,0,-0.11568961633615737,0.05550223111895916,1.5868801033946347
1753076319.5614986,0,-0.11862297094277705,0.05449203370305924,1.5862881924013612
1753076319.5962214,0,-0.1215929743693161,0.05487770162166398,1.5816720314222146
1753076319.6264424,0,-0.1235989728804548,0.0542257936017617,1.582407916308468
1753076319.658574,0,-0.12457916464963675,0.05451357873212452,1.5866512505961698
1753076319.7070367,0,-0.12189173533563391,0.05606257809352641,1.5828790174834344
1753076319.736776,0,-0.11081532914138009,0.06061975048444158,1.5565844784114695
1753076319.7687235,0,-0.09973084772755056,0.06665112938471614,1.540518146961568
1753076319.800984,0,-0.09284900624064857,0.07614242104043369,1.5263002058808204
1753076319.8333974,0,-0.08374434680671394,0.08273968163951113,1.4811488358502811
1753076319.8662848,0,-0.0691889806622792,0.08650192618260089,1.4339703459444428
